1956-07-01 13:00,"{'5126': 2.1872976953174117, '4201': 0.6639754606081709, 'quebec_jean_lesage_intl_a': 5.756666283928162, '3914': 11.925633464283088, '4055': 5.936907658504065, 'mont_joli_a_2': 4.050465208762647, 'montreal_pierre_trudeau_intl_a': 5.517240378438569, '3969': 1.2105347803917752, 'sept_iles_a': 0.4989510125225376, 'schefferville_a3': 6.604722637299744, 'inukjuak_ua': 6.809045088355997, 'nitchequon': 3.6167214042777296, '4168': 11.161383413568124, '4716': 7.7457447918066755, '4538': 3.1228404276659063, 'kuujjuaq_a_2': 9.015143748225679, 'lake_eon': 6.199879555193895, '4157': 1.5533834862933737, 'val_dor_a3': 2.188739848784227, 'grindstone_island': 1.6341353983590992, '4029': 0.4301772385581515}",4.658551856245
1957-07-01 13:00,"{'5051': 4.547656071555032, '4716': 4.575477331934444, 'mont_joli_a_2': 1.7763034812976546, '3987': 2.5567386698402217, 'kuujuarapik_a': 8.807180505952592, '4157': 0.36705234743973847, 'montreal_pierre_trudeau_intl_a': 2.2325132565246477, 'grindstone_island': 3.034964889922005, 'bagotville_a': 3.7862873328038678, '4209': 1.063529956203027, 'kuujjuaq_a_2': 7.740855419708845, '4201': 0.12420194276765173, 'parent': 2.9287473884743793, 'sept_iles_a': 2.8017754321051545, 'inukjuak_ua': 6.359812780210764, 'val_dor_a3': 3.5079691336844654, '3914': 1.9657216071632604, '4168': 0.4808138524668166, 'lake_eon': 1.4827545950383918, '3969': 2.2703129823694894, 'nitchequon': 4.09891570748159, '4055': 4.007112151737154, 'schefferville_a3': 3.118602593058906}",3.2015347578147875
1958-07-01 13:00,"{'nitchequon': 3.0702292241039295, '4716': 5.9409238216597124, '3987': 0.02803351709917834, '3960': 0.8734922117195367, '4145': 0.2174182233100339, '4337': 7.945383811223618, 'kuujjuaq_a_2': 7.713644622967895, 'kuujuarapik_a': 12.861323946115974, '4209': 2.4284648961866857, '3926': 13.569756418200061, 'sept_iles_a': 0.7845691932582497, '4055': 0.4807296048406897, 'mont_joli_a_2': 2.6370622910800883, 'inukjuak_ua': 2.8909872842193476, '4477': 4.490646655532895, 'quebec_jean_lesage_intl_a': 2.261891124891285, 'schefferville_a3': 6.193774946028684, '4157': 0.6126984670510076, '3914': 1.53443510049377, '4168': 3.4319940527689585, '3919': 0.049420361586367534, 'lake_eon': 0.5510951312142076, 'parent': 0.7898311813327581}",3.5372959168210842
1959-07-01 13:00,"{'val_dor_a3': 3.954254888442879, 'inukjuak_ua': 11.128145289053391, '4201': 3.6072260894870904, '5085': 1.8531596491685747, '4337': 4.518758536140449, '3987': 2.853928013299438, '3969': 0.6157766983305457, 'kuujjuaq_a_2': 3.6824474511231635, '4716': 9.548818202549203, 'mont_joli_a_2': 1.1885868332502945, '3914': 0.12259129299372518, '3919': 2.134148853197674, '4055': 0.7172736385748344, 'nitchequon': 1.5868253604836262, 'schefferville_a3': 2.5890424624199735, '4209': 2.75187013663437, 'bagotville_a': 1.379204524420075, 'kuujuarapik_a': 2.5354058427733097, '3926': 5.558036739215137, '4157': 2.6840579833305664, '4168': 2.2199724273322765, 'lake_eon': 6.399167285384042, 'sept_iles_a': 5.910285904164429, 'parent': 1.8483215030198767}",3.3911377335328727
1960-07-01 13:00,"{'4538': 0.2367022067611657, 'nitchequon': 1.1920020014493868, 'bagotville_a': 1.4112393738528493, '4201': 2.7031882555600735, '4716': 0.6750864009691782, 'kuujuarapik_a': 3.695038893319831, 'sept_iles_a': 3.034205494741487, '4168': 1.0501766004202828, 'schefferville_a3': 6.492280489447692, '5126': 3.960473703617634, 'montreal_st_hubert_a': 2.2978533053359698, '3987': 1.4600843449209968, '3960': 1.0729235914296744, '3919': 0.7146918817387764, 'lake_eon': 3.019932728898409, 'kuujjuaq_a_2': 5.880675370676684, 'rouyn_a': 0.6489156670598071, 'maniwaki_airport_ua': 0.6949693001181103, '3926': 6.583105324902647, 'inukjuak_ua': 3.4982593114469136, 'mont_joli_a_2': 2.902300407479176, '3914': 0.5986423201432665, '4055': 2.5436529889054853, '4157': 1.4026901197266213}",2.407045420121755
1961-07-01 13:00,"{'schefferville_a3': 9.077159255825435, '4029': 2.735376261453009, '4716': 10.349771564013889, '4055': 2.068190070214584, 'sept_iles_a': 1.1634924365740673, '5043': 3.485085834640042, '4157': 3.1505681233978287, 'mont_joli_a_2': 2.404894139504412, '3969': 5.399462430042085, 'montreal_st_hubert_a': 1.6707546295880107, 'kuujuarapik_a': 11.402264194329689, 'val_dor_a3': 0.9821235497936698, 'maniwaki_airport_ua': 0.9254562936226876, '4132': 1.4852057500696851, 'kuujjuaq_a_2': 6.09206400906102, 'quebec_jean_lesage_intl_a': 1.1162791852403693, 'inukjuak_ua': 3.0929798095673977, '3919': 1.5863508974214753, '4168': 4.813552240065084, '4538': 3.003675107282305, 'lake_eon': 9.300794115700283, '3926': 11.089223618230658, '3914': 4.224763797268274, 'nitchequon': 5.287864725817952}",4.412806334946829
1962-07-01 13:00,"{'5051': 4.494027056049664, '4201': 0.22456236808099206, '3919': 0.4141946195279722, 'quebec_jean_lesage_intl_a': 0.9298374304992691, '4029': 0.9604295280573076, 'kuujuarapik_a': 11.145300432699223, '3914': 1.887504634018189, 'maniwaki_airport_ua': 0.30392311363652524, '3960': 4.772503293872173, '3926': 6.9745069698168205, 'manicouagan_a': 3.944846783702989, 'nitchequon': 11.227457941814155, 'kuujjuaq_a_2': 4.576408256190957, 'mont_joli_a_2': 0.9300723067491781, '4055': 1.8301404105442671, '4168': 5.505929625823814, '4716': 1.1123226688605996, 'port_menier_2': 1.3100253896512726, 'inukjuak_ua': 9.425235753282184, 'montreal_st_hubert_a': 1.7521038643158633, 'schefferville_a3': 8.842047111554175, '4209': 1.0394951579968286, '4157': 0.058495713065649824, 'val_dor_a3': 2.6512858169637425, 'lake_eon': 0.4801919877518426}",3.4717139293810253
1963-07-01 13:00,"{'kuujjuaq_a_2': 8.422629823386774, '4157': 4.214420056936913, '5085': 1.0227810462805955, 'kuujuarapik_a': 2.260162961119388, '4168': 3.0956532543576785, 'sept_iles_a': 3.3257623776004337, '4145': 1.962923199893595, 'schefferville_a3': 7.5815304899972205, '3914': 6.690944582448065, 'maniwaki_airport_ua': 3.785949150930332, '3960': 4.612062507480246, '4093': 2.127354867450034, 'bagotville_a': 4.636985629930869, '4055': 3.981094955068908, 'lake_eon': 7.766357429939026, 'montreal_st_hubert_a': 4.421617641217374, '3919': 3.4674391381298655, 'chapais_2': 4.445746429887958, '4716': 3.2412074173895036, 'mont_joli_a_2': 6.6852260876845335, '3987': 0.8056915270910139, 'nitchequon': 4.695978691502372, '3926': 6.061794780538829, 'inukjuak_ua': 6.585558777896594}",4.412369701006589
1964-07-01 13:00,"{'4132': 2.6775139583934973, 'port_menier_2': 5.324462271022519, 'kuujuarapik_a': 10.878442899064655, '4055': 4.141437495786413, 'sherbrooke_a': 1.8427846457797337, '3969': 4.084456595823156, '5126': 3.334629982278834, 'maniwaki_airport_ua': 2.322747267833403, 'kuujjuaq_a_2': 8.802170748783713, '4168': 1.1110251855832054, '3919': 2.450078339640136, 'nitchequon': 5.001014844977622, 'bagotville_a': 1.7854910568141449, '4802': 1.4379121075867687, 'chapais_2': 5.632395006055813, '3914': 1.0119692481046165, 'mont_joli_a_2': 0.453901789703707, '3987': 1.2633110341118723, '4093': 1.5538647153354965, 'inukjuak_ua': 13.741588157958034, '4716': 0.18363006043805186, 'schefferville_a3': 7.484067131753546, '4157': 3.1411073105662126, 'rouyn_a': 2.60787760365562, 'lake_eon': 3.5280049057292935, 'manicouagan_a': 0.7877770434120919, '3926': 0.953810481946725}",3.612498958819959
1965-07-01 13:00,"{'4716': 1.6221334601049904, 'port_menier_2': 2.4049854222015874, '4538': 1.549024409897104, 'kuujjuaq_a_2': 5.0160443312037, '4093': 0.6971721682435152, '4180': 2.748898460588123, '4168': 3.006269480515382, 'schefferville_a3': 6.795415288866915, '3914': 3.6652531243069006, '5126': 0.9078722331924993, 'sherbrooke_a': 0.22586977966295763, 'border_a': 5.7560976748572505, 'chapais_2': 4.5607165581414755, 'manicouagan_a': 3.1154610297064558, '4132': 1.6609484644830417, '4692': 0.8518699065398678, 'val_dor_a3': 1.1123194851689036, '3926': 4.448684240048653, '3969': 5.226963927918632, 'nitchequon': 8.370053428958883, '4055': 0.3470104600888604, '4029': 1.5386358659975485, '3919': 1.9597372904691177, 'lake_eon': 6.198047688805898, 'maniwaki_airport_ua': 0.16788208690648077, 'mont_joli_a_2': 1.9598840642064648, 'kuujuarapik_a': 12.806901362165393, 'bagotville_a': 0.4148126903703151, 'inukjuak_ua': 10.582752404136082}",3.4385419581983787
