1956-07-01 13:00,"{'3987': 1.7568705039577246, 'kuujjuaq_a_2': 0.6818971105498353, '4157': 0.15253054459945048, 'montreal_st_hubert_a': 4.588512449698111, '5126': 5.060002554534684, '3914': 2.1844171732638644, '4168': 6.688024863920873, 'mont_joli_a_2': 2.259915301708679, '3969': 0.6473751939596681, '4209': 8.162065852701836, 'maniwaki_airport_ua': 1.1558822145585275, '4716': 3.1080087421115223, 'sept_iles_a': 2.8033054872008503, 'val_dor_a3': 0.5504419457680783, 'inukjuak_ua': 7.388844227943991, 'quebec_jean_lesage_intl_a': 4.305119100057151, '4055': 4.339253855386779, 'grindstone_island': 5.79396253217201, '4201': 2.372836272659196, 'schefferville_a3': 0.7387849901890142, 'lake_eon': 2.7904522991448175, 'nitchequon': 1.5441132293170092}",3.139664384,
1957-07-01 13:00,"{'4209': 1.0307289611783759, '4145': 0.2625639027674893, 'nitchequon': 1.2916430287332332, '5043': 0.4146705030570388, '4168': 4.674556394925457, 'bagotville_a': 0.152055462807402, 'maniwaki_airport_ua': 1.5194224771491456, 'inukjuak_ua': 4.405869418132352, 'sept_iles_a': 2.0096379471382537, 'grindstone_island': 3.740286266477778, 'parent': 0.03721076322726802, '4029': 1.292084868886377, '3960': 9.857930573990597, '4716': 4.806879637265684, '4055': 1.2422950121734182, 'montreal_st_hubert_a': 0.7953639211706118, 'kuujuarapik_a': 5.73475889253532, '4157': 1.5908066349000372, 'schefferville_a3': 5.290254785549768, 'lake_eon': 0.035070440790150315, 'mont_joli_a_2': 1.0641718713042785, '3914': 3.257231459931063, 'kuujjuaq_a_2': 7.313727984298021}",2.687792226,
1958-07-01 13:00,"{'5043': 1.5698858116645162, '3926': 8.475753904774319, 'schefferville_a3': 2.9082740056561303, '3960': 1.2785416053608074, '4716': 75.61593010479046, 'lake_eon': 3.047367314831355, 'montreal_pierre_trudeau_intl_a': 6.0184465482423555, '4168': 3.060042820923263, '4209': 10.265876253022725, '3914': 2.9927034308202565, 'mont_joli_a_2': 0.9267128589795917, '4029': 1.7241694756958168, 'parent': 0.26301639080629613, 'val_dor_a3': 1.1979462907765992, '4157': 0.18962217204680343, 'bagotville_a': 4.239011830475647, '3919': 1.2665800014394328, '4201': 8.228879044428322, '4055': 3.2328743331774596, 'inukjuak_ua': 11.09973527493421, 'sept_iles_a': 0.19875727936159748, 'nitchequon': 4.713079651014414, 'kuujuarapik_a': 6.190930836705957, 'kuujjuaq_a_2': 2.451246751192957}",6.714807666,
1959-07-01 13:00,"{'sept_iles_a': 7.743540782993659, '4477': 3.973311763510811, '4209': 3.2373368239132105, '4337': 2.179776063411918, 'quebec_jean_lesage_intl_a': 3.0286318459809998, '3926': 8.779452005593338, 'mont_joli_a_2': 4.918462619037019, 'nitchequon': 1.8363107797049452, '3914': 0.49883902263245616, '4168': 2.921990682921024, 'lake_eon': 10.345473091304303, '4180': 1.9841964752398784, '3919': 4.112388838117477, 'schefferville_a3': 1.6746587142930363, 'kuujuarapik_a': 0.794769156596157, 'parent': 0.858014919473499, '4716': 28.429520834850155, '3987': 4.525296672392869, 'kuujjuaq_a_2': 14.048898121726232, 'val_dor_a3': 1.15256031930112, 'inukjuak_ua': 13.214696771965828, '4055': 4.165707679477055, '3960': 0.40105655222432546}",5.427169154,
1960-07-01 13:00,"{'montreal_st_hubert_a': 1.581143369462005, '4132': 1.2053930469044651, 'rouyn_a': 0.7904783174482866, '4477': 1.783900494821296, 'inukjuak_ua': 3.0789142684021495, 'quebec_jean_lesage_intl_a': 3.8735565621478614, 'sept_iles_a': 4.8407464546442505, '3919': 0.3283674639140379, '3926': 4.28132183769776, 'schefferville_a3': 3.086092118234955, 'mont_joli_a_2': 3.952859740814892, '4716': 12.956271127345097, '3969': 2.7240851752969313, '4157': 0.13217983091671925, 'maniwaki_airport_ua': 1.3565560312694274, '4029': 0.5052633935440092, '4168': 2.040812725602155, 'lake_eon': 1.6025063575536471, 'kuujjuaq_a_2': 2.24292581776972, '4055': 0.77537096279557, '3914': 2.402973917627243, 'kuujuarapik_a': 1.1132025044615155, 'nitchequon': 1.204308456848958}",2.515618695,
1961-07-01 13:00,"{'nitchequon': 0.3186019065557044, 'baie_comeau_a_2': 2.5202135102037566, '3969': 3.552324837993364, '3914': 3.5225656370457727, 'rouyn_a': 1.8660764083597314, '5051': 5.430062380344587, '4209': 2.7596073810031143, 'quebec_jean_lesage_intl_a': 1.031933582307829, '4716': 30.04412327138889, '4201': 3.831189091636041, '3926': 7.121860348651534, '4029': 2.786996105602885, 'kuujjuaq_a_2': 2.5464713676657995, 'maniwaki_airport_ua': 2.501391612906083, '4055': 7.198673756732024, 'kuujuarapik_a': 3.519959995022509, '3919': 1.0438996559474631, 'inukjuak_ua': 6.665564264717977, 'lake_eon': 4.44240539817838, 'port_menier_2': 3.573974628653378, '4168': 1.0705164006780254, 'montreal_st_hubert_a': 0.9395746404148682, '4157': 1.0158073294995127, 'schefferville_a3': 1.1409050492744428}",4.185195773,
1962-07-01 13:00,"{'port_menier_2': 0.21088553217196093, 'montreal_pierre_trudeau_intl_a': 0.16676349733684148, '3926': 1.822700535611057, '4145': 0.2926762624739254, 'kuujuarapik_a': 0.007727735737125929, '4168': 0.14695904978198016, '3960': 1.0929235795960253, 'kuujjuaq_a_2': 6.847151525926893, '5085': 2.5331044376562204, '4055': 4.46103534066706, 'lake_eon': 1.7087287519999332, '4093': 3.2032867499545326, 'quebec_jean_lesage_intl_a': 2.857906914173533, 'nitchequon': 0.9916817860369975, '3919': 0.862032993380673, 'schefferville_a3': 3.718889352300039, 'mont_joli_a_2': 1.7215377824350533, '3914': 1.8037396795030887, 'manicouagan_a': 0.678059927787853, 'inukjuak_ua': 1.7297389761643895, '4716': 0.7036806723464899, '4029': 0.7859563728880872, '4157': 0.6932312586408429}",1.69740864,
1963-07-01 13:00,"{'4132': 0.5386934962882144, 'bagotville_a': 1.8163770063798452, '4716': 0.10805445613114273, '4093': 1.5297223254427088, '4538': 1.573801422078759, '3914': 0.7312177164247267, '5126': 0.3969248731648811, 'inukjuak_ua': 0.8067805870756288, 'chapais_2': 4.539543832018172, '3987': 1.1171672580123406, 'mont_joli_a_2': 3.189741280362796, '4692': 1.2762517965385989, 'val_dor_a3': 1.5294448145792572, '4055': 2.064523113725592, 'schefferville_a3': 0.7904623486290809, 'lake_eon': 1.6940065425136712, '4157': 1.1755645529054135, 'port_menier_2': 1.5642866574438816, '3919': 0.9140884225860653, 'kuujjuaq_a_2': 2.949400989065179, '3969': 3.577061587001662, '3926': 1.3400462800447706, 'montreal_pierre_trudeau_intl_a': 6.853138885084242, 'kuujuarapik_a': 0.8061591072997558, '4168': 2.720349755523422, 'nitchequon': 3.4046635717175384, 'manicouagan_a': 5.608421699767497}",2.022810903,
1964-07-01 13:00,"{'4802': 1.2503908151614276, '4209': 3.4850562303855455, '4337': 0.4678674962877274, '4201': 0.6180819193958094, '4168': 5.029266035251567, '4157': 2.6412204794884033, 'rouyn_a': 2.1241472633053498, '4716': 4.562344461796236, '3919': 2.6369066273357014, 'quebec_jean_lesage_intl_a': 0.019781017764035624, 'nitchequon': 0.34656834784182067, 'schefferville_a3': 2.317592482673353, '4055': 5.479456477168423, '3960': 3.665373081353028, 'baie_comeau_a_2': 1.9206081256947058, 'kuujuarapik_a': 4.00435565180378, 'lake_eon': 2.429962523009454, 'chapais_2': 3.979689482140021, 'port_menier_2': 2.1293453760474215, '3926': 3.916889857119532, '4029': 0.7806622297597627, 'kuujjuaq_a_2': 5.652795637189411, 'inukjuak_ua': 4.137653590051923, '3914': 2.0467041847310625}",2.735113308,
1965-07-01 13:00,"{'4055': 1.1950640257236955, 'port_menier_2': 5.321735048096162, '3969': 5.3479803820941, 'riviere_du_loup': 0.6778667927508657, '3987': 1.9265839812280312, 'kuujuarapik_a': 7.996023176355811, 'kuujjuaq_a_2': 5.810647864299245, 'val_dor_a3': 0.96304704701015, 'chapais_2': 1.4348534480950548, 'border_a': 0.46227727688819886, '3926': 5.941148576651177, '4180': 0.09295127705863848, '5043': 2.3449810280937413, 'manicouagan_a': 0.8317114475110436, 'sherbrooke_a': 0.3032368576063149, 'inukjuak_ua': 3.1831964583398076, 'lake_eon': 3.952201708796201, '4802': 0.9773296032445593, 'schefferville_a3': 0.5800000446455673, '4132': 1.5926007799233055, '4093': 0.6206980381641181, 'nitchequon': 0.8345415764844804, '3919': 1.2511096216177968, '3914': 0.03097844244475567, '4716': 1.0738309858326822, 'maniwaki_airport_ua': 3.107561063186857, '4168': 4.807270969917955}",2.320793612,
