1956-07-01 13:00,"{'3960': 2.498999999999981, '4180': 1.622000000000007, '4132': 1.2890000000000192, 'montreal_st_hubert_a': 7.175000000000011, 'nitchequon': 0.8600000000000048, '4477': 1.747000000000007, 'bagotville_a': 0.5570000000000128, 'schefferville_a3': 3.6759999999999966, '4029': 2.4799999999999827, '4168': 6.066999999999993, 'mont_joli_a_2': 1.1299999999999812, 'kuujjuaq_a_2': 10.116999999999996, 'lake_eon': 1.9739999999999807, '4055': 3.1219999999999892, '3914': 9.540999999999993, 'val_dor_a3': 2.1990000000000087, 'maniwaki_airport_ua': 2.816000000000006, 'inukjuak_ua': 2.6879999999999953, 'sept_iles_a': 0.5169999999999995, '4716': 7.54600000000001, 'grindstone_island': 1.426000000000009}",3.383238095,
1957-07-01 13:00,"{'montreal_pierre_trudeau_intl_a': 4.789000000000003, 'nitchequon': 3.981, 'kuujuarapik_a': 7.830000000000014, '3987': 3.2379999999999995, '4201': 0.32099999999998374, '5126': 6.346000000000007, 'quebec_jean_lesage_intl_a': 4.6960000000000015, '4538': 2.6720000000000113, 'mont_joli_a_2': 1.4410000000000043, '4716': 4.303000000000001, '3969': 3.5809999999999853, 'sept_iles_a': 2.38900000000001, 'grindstone_island': 4.545999999999994, 'inukjuak_ua': 5.246000000000008, 'parent': 3.3030000000000115, '3914': 3.7010000000000005, 'schefferville_a3': 4.246999999999998, '4180': 0.31999999999999673, '4168': 2.8839999999999932, 'lake_eon': 3.5739999999999945, 'val_dor_a3': 4.531000000000002, '4055': 3.9739999999999824, 'kuujjuaq_a_2': 6.074000000000012}",3.825521739,
1958-07-01 13:00,"{'3960': 1.019000000000009, 'parent': 5.214000000000009, '4209': 3.9020000000000223, '4180': 1.659999999999993, '5085': 6.779000000000011, 'montreal_pierre_trudeau_intl_a': 7.317000000000018, '3987': 0.19100000000000605, '4201': 0.23400000000000531, '3926': 10.373999999999995, 'kuujjuaq_a_2': 8.220999999999993, 'val_dor_a3': 1.6279999999999966, 'sept_iles_a': 1.5460000000000083, 'schefferville_a3': 4.693999999999987, 'lake_eon': 3.2950000000000053, '4055': 1.904000000000007, 'inukjuak_ua': 0.506000000000002, '4716': 7.608000000000018, 'mont_joli_a_2': 0.08300000000001262, 'bagotville_a': 3.202999999999996, 'kuujuarapik_a': 8.386999999999993, '4168': 2.269000000000009, '3914': 1.6350000000000016, 'nitchequon': 1.4880000000000049, '3919': 0.40400000000000347}",3.481708333,
1959-07-01 13:00,"{'3987': 3.6840000000000153, '4201': 0.8069999999999933, 'montreal_st_hubert_a': 0.26299999999999457, 'mont_joli_a_2': 2.8250000000000135, 'bagotville_a': 1.4109999999999765, 'kuujuarapik_a': 5.001000000000001, '4209': 6.450999999999993, '5097': 5.365999999999996, '4180': 4.95399999999999, '3960': 5.098999999999991, 'kuujjuaq_a_2': 4.5710000000000015, '4055': 0.7719999999999985, 'lake_eon': 4.606000000000005, '4716': 9.239000000000008, '4168': 0.4479999999999933, '3926': 5.657, 'sept_iles_a': 5.143999999999991, 'val_dor_a3': 2.4859999999999793, '3919': 1.8080000000000194, 'parent': 0.029999999999997584, '3914': 0.05699999999999861, 'nitchequon': 0.3070000000000057, 'maniwaki_airport_ua': 0.06300000000000239, 'inukjuak_ua': 11.882999999999997, 'schefferville_a3': 0.6280000000000037}",3.3424,
1960-07-01 13:00,"{'inukjuak_ua': 0.13899999999999935, '4716': 0.8649999999999878, 'rouyn_a': 0.9150000000000134, '5043': 3.8590000000000053, '3926': 3.712000000000007, '4157': 1.6059999999999874, 'schefferville_a3': 4.936000000000005, '4132': 1.7389999999999972, '3987': 1.5970000000000049, 'bagotville_a': 0.9000000000000004, 'kuujjuaq_a_2': 5.070999999999994, 'montreal_pierre_trudeau_intl_a': 2.5230000000000246, 'baie_comeau_a_2': 2.3869999999999685, '4055': 2.4829999999999828, '4538': 0.9560000000000137, '4168': 1.9710000000000036, 'nitchequon': 0.867000000000008, 'kuujuarapik_a': 0.9380000000000006, 'lake_eon': 0.045000000000007034, '3919': 0.787999999999986, '3969': 0.28399999999999537, '3914': 1.8429999999999929}",1.837454545,
1961-07-01 13:00,"{'baie_comeau_a_2': 0.03999999999999204, '4055': 2.858000000000022, '4209': 1.7779999999999987, 'schefferville_a3': 4.864999999999993, '5097': 0.505999999999986, 'kuujjuaq_a_2': 3.8600000000000003, 'rouyn_a': 2.29000000000001, 'montreal_pierre_trudeau_intl_a': 2.5059999999999896, '4157': 6.065000000000008, 'lake_eon': 3.5839999999999854, '4201': 0.46999999999998465, '3969': 3.4569999999999794, '3987': 7.303999999999984, 'bagotville_a': 2.120000000000024, '4716': 10.196999999999996, '4168': 3.4530000000000047, '3919': 2.7509999999999835, '3926': 5.404000000000002, 'inukjuak_ua': 1.6300000000000043, 'nitchequon': 1.6510000000000078, '3914': 6.341999999999974, 'kuujuarapik_a': 6.993999999999989, 'port_menier_2': 1.054999999999998}",3.529565217,
1962-07-01 13:00,"{'3919': 0.3479999999999954, '4692': 2.860000000000017, '5043': 3.360000000000003, 'quebec_jean_lesage_intl_a': 1.9779999999999909, 'manicouagan_a': 3.5150000000000077, '4716': 0.3069999999999986, '3926': 0.36599999999999433, 'nitchequon': 10.027, 'lake_eon': 8.682000000000002, 'inukjuak_ua': 5.380999999999993, 'montreal_pierre_trudeau_intl_a': 3.6000000000000156, 'val_dor_a3': 3.4939999999999998, 'mont_joli_a_2': 2.0999999999999908, '4209': 0.7769999999999868, 'kuujjuaq_a_2': 2.5760000000000005, '3969': 4.035999999999987, '4055': 2.122999999999994, '3987': 1.9979999999999727, '4168': 5.233000000000011, 'schefferville_a3': 6.264000000000005, '3914': 2.582999999999984, 'kuujuarapik_a': 7.662999999999995, '4180': 0.8009999999999842, '4201': 0.13500000000001577, 'port_menier_2': 2.3009999999999966}",3.30032,
1963-07-01 13:00,"{'4093': 0.5710000000000086, '5126': 3.234000000000023, '4716': 2.4290000000000056, '4168': 11.492000000000012, 'schefferville_a3': 3.5920000000000005, 'bagotville_a': 3.7070000000000007, '4029': 0.8750000000000107, '3969': 4.668000000000003, 'chapais_2': 2.826000000000004, 'sherbrooke_a': 2.855000000000004, '4802': 0.5480000000000018, '4145': 0.6650000000000063, 'sept_iles_a': 0.30199999999999605, 'nitchequon': 0.3829999999999991, '3914': 5.072999999999993, '4055': 0.791000000000011, 'maniwaki_airport_ua': 3.693999999999992, 'kuujjuaq_a_2': 7.874999999999986, '3926': 1.5399999999999778, 'lake_eon': 4.861000000000018, '3919': 1.8489999999999895, 'mont_joli_a_2': 5.224000000000007, 'inukjuak_ua': 3.9339999999999833, '4157': 7.235000000000024, 'kuujuarapik_a': 0.5910000000000295}",3.23256,
1964-07-01 13:00,"{'3919': 1.3810000000000038, '5051': 4.630000000000024, 'kuujuarapik_a': 8.453999999999986, '4132': 3.4740000000000038, '4093': 1.2450000000000152, '3914': 2.5010000000000083, 'manicouagan_a': 1.3709999999999987, '4180': 2.0129999999999946, 'quebec_jean_lesage_intl_a': 6.105, 'nitchequon': 0.4280000000000026, 'montreal_st_hubert_a': 4.408000000000001, 'mont_joli_a_2': 2.2049999999999983, '4055': 5.978999999999999, 'maniwaki_airport_ua': 3.085000000000001, 'schefferville_a3': 4.019999999999989, 'kuujjuaq_a_2': 5.416999999999988, '3960': 3.0170000000000066, '4029': 2.0910000000000153, 'lake_eon': 0.6940000000000079, 'inukjuak_ua': 11.183, '4716': 0.21300000000002228, 'chapais_2': 5.676000000000009, '4168': 0.6320000000000192, 'val_dor_a3': 1.7209999999999859, '3926': 4.958000000000002, 'port_menier_2': 4.850999999999978}",3.528923077,
1965-07-01 13:00,"{'5097': 1.7589999999999932, '3919': 0.7530000000000037, 'rouyn_a': 0.29299999999999216, 'montreal_st_hubert_a': 3.124999999999986, '4209': 1.6610000000000085, '4168': 3.026000000000014, 'baie_comeau_a_2': 1.1999999999999922, 'bagotville_a': 0.12500000000001776, 'kuujuarapik_a': 12.209999999999992, '4029': 0.8660000000000032, '4201': 1.090000000000007, 'chapais_2': 4.6499999999999915, 'port_menier_2': 2.236000000000022, '3969': 4.195000000000011, 'nitchequon': 5.057999999999995, 'inukjuak_ua': 4.61099999999999, '3914': 3.48800000000001, 'schefferville_a3': 2.2190000000000065, '4716': 1.0570000000000093, '3926': 12.834000000000007, 'lake_eon': 1.1549999999999905, '4157': 1.257999999999992, 'kuujjuaq_a_2': 1.3079999999999945, 'maniwaki_airport_ua': 0.5130000000000088, 'border_a': 1.6339999999999977, '4055': 2.0350000000000144}",2.859961538,
